word;stemmed;sequence number;word count;negative;positive;uncertainty;litigious;constraining;superfluous;interesting
sesame;sesam;67047;745;0;0;0;0;0;0;0
sesames;sesam;67048;5;0;0;0;0;0;0;0
sesquicentennial;sesquicentenni;67049;9;0;0;0;0;0;0;0
sesquicentennials;sesquicentenni;67050;0;0;0;0;0;0;0;0
session;session;67051;43565;0;0;0;0;0;0;0
sessions;session;67052;32312;0;0;0;0;0;0;0
set;set;67053;9197825;0;0,125;0;0;0;0;0
setback;setback;67054;4701;0,25;0;0;0;0;0;0
setbacks;setback;67055;10816;0,5;0;0;0;0;0;0
setoff;setoff;67056;144643;0;0;0;0;0;0;0
setoffs;setoff;67057;8918;0;0;0;0;0;0;0
sets;set;67058;1394698;0;0;0;0;0;0;0
setscrew;setscrew;67059;19;0;0;0;0;0;0;0
setscrews;setscrew;67060;6;0;0;0;0;0;0;0
settee;sette;67061;5;0;0;0;0;0;0;0
settees;sette;67062;25;0;0;0;0;0;0;0
setter;setter;67063;310;0;0;0;0;0;0;0
setters;setter;67064;2913;0;0;0;0;0;0;0
setting;set;67065;515416;0;0;0;0;0;0;0
settings;set;67066;34968;0;0;0;0;0;0;0
settle;settl;67067;479457;0;0;0;0;0;0;0
settleable;settleabl;67068;1575;0;0;0;0;0;0;0
settled;settl;67069;804308;0;0;0;0;0;0;0
settlement;settlement;67070;3271306;0;0;0;2009;0;0;0
settlements;settlement;67071;465973;0;0;0;2009;0;0;0
settler;settler;67072;417;0;0;0;0;0;0;0
settlers;settler;67073;261;0;0;0;0;0;0;0
settles;settl;67074;19265;0;0;0;0;0;0;0
settling;settl;67075;87031;0,25;0;0;0;0;0;0
setup;setup;67076;15806;0,125;0;0;0;0;0;0
setups;setup;67077;446;0;0;0;0;0;0;0
seven;seven;67078;772925;0;0;0;0;0;0;0
sevens;seven;67079;23;0;0;0;0;0;0;0
seventeen;seventeen;67080;29835;0;0;0;0;0;0;0
seventeens;seventeen;67081;0;0;0;0;0;0;0;0
seventeenth;seventeenth;67082;4583;0;0;0;0;0;0;0
seventeenths;seventeenth;67083;2;0;0;0;0;0;0;0
seventh;seventh;67084;91298;0;0;0;0;0;0;0
sevenths;seventh;67085;14;0;0;0;0;0;0;0
seventies;seventi;67086;168;0;0;0;0;0;0;0
seventieth;seventieth;67087;1335;0;0;0;0;0;0;0
seventieths;seventieth;67088;1;0;0;0;0;0;0;0
seventy;seventi;67089;40722;0;0;0;0;0;0;0
sever;sever;67090;7894;0,5;0;0;0;0;0;0
severability;sever;67091;151299;0;0;0;2009;0;0;0
severable;sever;67092;50188;0;0,5;0;2009;0;0;0
several;sever;67093;2597229;0;0,125;0;0;0;0;0
severally;sever;67094;308258;0;0;0;2009;0;0;0
severance;sever;67095;1242278;0;0;0;2009;0;0;0
severances;sever;67096;3323;0;0;0;2009;0;0;0
severe;sever;67097;216314;0,625;0;0;0;0;0;0
severed;sever;67098;24117;0,5;0;0;0;0;0;0
severely;sever;67099;89594;0,25;0;0;0;0;0;0
severence;sever;67100;953;0;0;0;0;0;0;0
severeness;sever;67101;0;0,375;0;0;0;0;0;0
severenesses;sever;67102;0;0;0;0;0;0;0;0
severer;sever;67103;4;0;0;0;0;0;0;0
severest;severest;67104;12;0;0;0;0;0;0;0
severing;sever;67105;2763;0;0;0;0;0;0;0
severities;sever;67106;12702;0,5;0;0;0;0;0;0
severity;sever;67107;163141;0,375;0;0;0;0;0;0
severs;sever;67108;785;0;0;0;0;0;0;0
sew;sew;67109;3148;0;0;0;0;0;0;0
sewage;sewag;67110;16999;0;0;0;0;0;0;0
sewages;sewag;67111;3;0;0;0;0;0;0;0
sewed;sew;67112;51;0;0;0;0;0;0;0
sewer;sewer;67113;58724;0;0;0;0;0;0;0
sewerage;sewerag;67114;2153;0;0;0;0;0;0;0
sewerages;sewerag;67115;0;0;0;0;0;0;0;0
sewers;sewer;67116;5687;0;0;0;0;0;0;0
sewing;sew;67117;9611;0;0;0;0;0;0;0
sewings;sew;67118;0;0;0;0;0;0;0;0
sewn;sewn;67119;2085;0;0;0;0;0;0;0
sews;sew;67120;183;0;0;0;0;0;0;0
sex;sex;67121;23585;0;0;0;0;0;0;0
sexagenarian;sexagenarian;67122;0;0;0,375;0;0;0;0;0
sexagenarians;sexagenarian;67123;0;0;0;0;0;0;0;0
sexed;sex;67124;8;0,25;0,375;0;0;0;0;0
sexes;sex;67125;317;0;0;0;0;0;0;0
sexier;sexier;67126;9;0;0;0;0;0;0;0
sexiest;sexiest;67127;6;0;0;0;0;0;0;0
sexily;sexili;67128;0;0;0;0;0;0;0;0
sexiness;sexi;67129;13;0;0,5;0;0;0;0;0
sexinesses;sexi;67130;0;0;0;0;0;0;0;0
sexing;sex;67131;8;0;0;0;0;0;0;0
sexism;sexism;67132;30;0,25;0;0;0;0;0;0
sexisms;sexism;67133;0;0;0;0;0;0;0;0
sexist;sexist;67134;41;0;0;0;0;0;0;0
sexists;sexist;67135;1;0;0;0;0;0;0;0
sexless;sexless;67136;0;0,625;0;0;0;0;0;0
sexologies;sexolog;67137;0;0;0;0;0;0;0;0
sexologist;sexologist;67138;0;0;0;0;0;0;0;0
sexologists;sexologist;67139;0;0;0;0;0;0;0;0
sexology;sexolog;67140;0;0;0;0;0;0;0;0
sexpot;sexpot;67141;0;0;0;0;0;0;0;0
sexpots;sexpot;67142;0;0;0;0;0;0;0;0
sextant;sextant;67143;333;0;0;0;0;0;0;0
sextants;sextant;67144;4;0;0;0;0;0;0;0
sextet;sextet;67145;0;0;0;0;0;0;0;0
sextets;sextet;67146;1;0;0;0;0;0;0;0
sextette;sextett;67147;0;0;0;0;0;0;0;0
sextettes;sextett;67148;0;0;0;0;0;0;0;0
sexton;sexton;67149;1400;0;0;0;0;0;0;0
sextons;sexton;67150;1;0;0;0;0;0;0;0
sextuplet;sextuplet;67151;2;0;0;0;0;0;0;0
sextuplets;sextuplet;67152;4;0;0;0;0;0;0;0
sexual;sexual;67153;27465;0;0,25;0;0;0;0;0
sexualities;sexual;67154;0;0;0;0;0;0;0;0
sexuality;sexual;67155;165;0;0;0;0;0;0;0
sexually;sexual;67156;6341;0;0;0;0;0;0;0
sexy;sexi;67157;379;0;0,625;0;0;0;0;0
sh;sh;67158;16407;0;0;0;0;0;0;0
shabbier;shabbier;67159;0;0;0;0;0;0;0;0
shabbiest;shabbiest;67160;0;0;0;0;0;0;0;0
shabbily;shabbili;67161;0;0;0,25;0;0;0;0;0
shabbiness;shabbi;67162;0;0;0;0;0;0;0;0
shabbinesses;shabbi;67163;0;0;0;0;0;0;0;0
shabby;shabbi;67164;5;0,625;0;0;0;0;0;0
shack;shack;67165;1953;0;0;0;0;0;0;0
shackle;shackl;67166;39;0;0;0;0;0;0;0
shackled;shackl;67167;7;0;0;0;0;0;0;0
shackles;shackl;67168;264;0;0;0;0;0;0;0
shackling;shackl;67169;0;0;0;0;0;0;0;0
shacks;shack;67170;88;0;0;0;0;0;0;0
shad;shad;67171;392;0;0;0;0;0;0;0
shade;shade;67172;2832;0;0;0;0;0;0;0
shaded;shade;67173;2549;0;0;0;0;0;0;0
shades;shade;67174;6351;0;0;0;0;0;0;0
shadier;shadier;67175;0;0;0;0;0;0;0;0
shadiest;shadiest;67176;0;0;0;0;0;0;0;0
shadily;shadili;67177;0;0;0;0;0;0;0;0
shadiness;shadi;67178;0;0;0,375;0;0;0;0;0
shadinesses;shadi;67179;0;0;0;0;0;0;0;0
shading;shade;67180;704;0,125;0;0;0;0;0;0
shadings;shade;67181;34;0;0;0;0;0;0;0
shadow;shadow;67182;6506;0,25;0;0;0;0;0;0
shadowbox;shadowbox;67183;21;0;0;0;0;0;0;0
shadowboxed;shadowbox;67184;0;0;0;0;0;0;0;0
shadowboxes;shadowbox;67185;0;0;0;0;0;0;0;0
shadowboxing;shadowbox;67186;0;0;0;0;0;0;0;0
shadowed;shadow;67187;96;0,375;0;0;0;0;0;0
shadowier;shadowi;67188;0;0;0;0;0;0;0;0
shadowiest;shadowiest;67189;0;0;0;0;0;0;0;0
shadowing;shadow;67190;140;0;0;0;0;0;0;0
shadows;shadow;67191;929;0;0;0;0;0;0;0
shadowy;shadowi;67192;0;0,25;0,125;0;0;0;0;0
shads;shad;67193;4;0;0;0;0;0;0;0
shady;shadi;67194;499;0,25;0,625;0;0;0;0;0
shaft;shaft;67195;17761;0;0;0;0;0;0;0
shafted;shaft;67196;101;0;0;0;0;0;0;0
shafting;shaft;67197;247;0;0;0;0;0;0;0
shafts;shaft;67198;18434;0;0;0;0;0;0;0
shag;shag;67199;144;0;0;0;0;0;0;0
shagged;shag;67200;1;0,5;0;0;0;0;0;0
shaggier;shaggier;67201;0;0;0;0;0;0;0;0
shaggiest;shaggiest;67202;0;0;0;0;0;0;0;0
shagginess;shaggi;67203;0;0;0;0;0;0;0;0
shagginesses;shaggi;67204;0;0;0;0;0;0;0;0
shagging;shag;67205;0;0;0;0;0;0;0;0
shaggy;shaggi;67206;9;0,5;0;0;0;0;0;0
shags;shag;67207;1;0;0;0;0;0;0;0
shah;shah;67208;2324;0;0;0;0;0;0;0
shahs;shah;67209;2;0;0;0;0;0;0;0
shake;shake;67210;1875;0;0;0;0;0;0;0
shakedown;shakedown;67211;234;0;0;0;0;0;0;0
shakedowns;shakedown;67212;0;0;0;0;0;0;0;0
shaken;shaken;67213;438;0,5;0;0;0;0;0;0
shakeout;shakeout;67214;143;0;0;0;0;0;0;0
shakeouts;shakeout;67215;5;0;0;0;0;0;0;0
shaker;shaker;67216;1933;0;0;0;0;0;0;0
shakers;shaker;67217;854;0;0;0;0;0;0;0
shakes;shake;67218;1526;0;0;0;0;0;0;0
shakeup;shakeup;67219;7;0;0;0;0;0;0;0
shakeups;shakeup;67220;1;0;0;0;0;0;0;0
shakier;shakier;67221;10;0;0;0;0;0;0;0
shakiest;shakiest;67222;0;0;0;0;0;0;0;0
shakily;shakili;67223;0;0,25;0;0;0;0;0;0
shakiness;shaki;67224;4;0,375;0,5;0;0;0;0;0
shakinesses;shaki;67225;0;0;0;0;0;0;0;0
shaking;shake;67226;360;0;0;0;0;0;0;0
shaky;shaki;67227;93;0,75;0;0;0;0;0;0
shale;shale;67228;43108;0;0;0;0;0;0;0
shales;shale;67229;4256;0;0;0;0;0;0;0
shall;shall;67230;65442010;0;0;0;2009;0;0;0
shallot;shallot;67231;2;0;0;0;0;0;0;0
shallots;shallot;67232;20;0;0;0;0;0;0;0
shallow;shallow;67233;23966;0,125;0;0;0;0;0;0
shallower;shallow;67234;3546;0;0;0;0;0;0;0
shallowest;shallowest;67235;177;0;0;0;0;0;0;0
shallowly;shallowli;67236;101;0;0,125;0;0;0;0;0
shallowness;shallow;67237;1;0,375;0,125;0;0;0;0;0
shallownesses;shallow;67238;0;0;0;0;0;0;0;0
shallows;shallow;67239;13;0;0;0;0;0;0;0
shalom;shalom;67240;616;0;0;0;0;0;0;0
shalt;shalt;67241;488;0;0;0;0;0;0;0
sham;sham;67242;1688;0;0;0;0;0;0;0
shaman;shaman;67243;184;0;0,125;0;0;0;0;0
shamanic;shaman;67244;4;0;0;0;0;0;0;0
shamans;shaman;67245;30;0;0;0;0;0;0;0
shamble;shambl;67246;0;0;0;0;0;0;0;0
shambled;shambl;67247;0;0;0;0;0;0;0;0
shambles;shambl;67248;4;0,25;0,125;0;0;0;0;0
shambling;shambl;67249;0;0;0;0;0;0;0;0
shame;shame;67250;79;0,625;0;0;0;0;0;0
shamed;shame;67251;0;0,5;0;0;0;0;0;0
shamefaced;shamefac;67252;0;0,25;0,5;0;0;0;0;0
shamefacedly;shamefacedli;67253;0;0;0,25;0;0;0;0;0
shameful;shame;67254;9;0,5;0,125;0;0;0;0;0
shamefully;shame;67255;0;0;0;0;0;0;0;0
shamefulness;shame;67256;0;0,25;0,125;0;0;0;0;0
shamefulnesses;shame;67257;0;0;0;0;0;0;0;0
shameless;shameless;67258;6;0,625;0,125;0;0;0;0;0
shamelessly;shamelessli;67259;0;0;0;0;0;0;0;0
shamelessness;shameless;67260;0;0,5;0,25;0;0;0;0;0
shamelessnesses;shameless;67261;0;0;0;0;0;0;0;0
shames;shame;67262;173;0;0;0;0;0;0;0
shaming;shame;67263;0;0;0;0;0;0;0;0
shammed;sham;67264;0;0;0;0;0;0;0;0
shammies;shammi;67265;0;0;0;0;0;0;0;0
shamming;sham;67266;0;0;0;0;0;0;0;0
shammy;shammi;67267;3;0;0;0;0;0;0;0
shampoo;shampoo;67268;2250;0;0;0;0;0;0;0
shampooed;shampoo;67269;301;0;0;0;0;0;0;0
shampooer;shampooer;67270;30;0;0;0;0;0;0;0
shampooers;shampooer;67271;13;0;0;0;0;0;0;0
shampooing;shampoo;67272;381;0;0;0;0;0;0;0
shampoos;shampoo;67273;3176;0;0;0;0;0;0;0
shamrock;shamrock;67274;1977;0;0;0;0;0;0;0
shamrocks;shamrock;67275;8;0;0;0;0;0;0;0
shams;sham;67276;215;0;0;0;0;0;0;0
shanghai;shanghai;67277;35193;0;0;0;0;0;0;0
shanghaied;shanghai;67278;0;0;0;0;0;0;0;0
shanghaiing;shanghai;67279;0;0;0;0;0;0;0;0
shanghais;shanghai;67280;0;0;0;0;0;0;0;0
shank;shank;67281;391;0;0;0;0;0;0;0
shanks;shank;67282;502;0;0;0;0;0;0;0
shanties;shanti;67283;26;0;0;0;0;0;0;0
shantung;shantung;67284;1;0;0;0;0;0;0;0
shantungs;shantung;67285;0;0;0;0;0;0;0;0
shanty;shanti;67286;149;0;0;0;0;0;0;0
shantytown;shantytown;67287;2;0;0;0;0;0;0;0
shantytowns;shantytown;67288;5;0;0;0;0;0;0;0
shape;shape;67289;38699;0;0;0;0;0;0;0
shaped;shape;67290;7321;0;0,125;0;0;0;0;0
shapeless;shapeless;67291;10;0,625;0,125;0;0;0;0;0
shapelessly;shapelessli;67292;0;0;0,25;0;0;0;0;0
shapelessness;shapeless;67293;0;0;0,625;0;0;0;0;0
shapelessnesses;shapeless;67294;0;0;0;0;0;0;0;0
shapelier;shapeli;67295;0;0;0;0;0;0;0;0
shapeliest;shapeliest;67296;0;0;0;0;0;0;0;0
shapeliness;shapeli;67297;0;0;0,375;0;0;0;0;0
shapelinesses;shapeli;67298;0;0;0;0;0;0;0;0
shapely;shape;67299;9;0;0,75;0;0;0;0;0
shapes;shape;67300;12463;0;0;0;0;0;0;0
shaping;shape;67301;4282;0;0,5;0;0;0;0;0
shard;shard;67302;11;0;0;0;0;0;0;0
shards;shard;67303;42;0;0;0;0;0;0;0
share;share;67304;16844577;0;0;0;0;0;0;0
shareable;shareabl;67305;1097;0;0;0;0;0;0;0
sharecrop;sharecrop;67306;0;0;0;0;0;0;0;0
sharecropped;sharecrop;67307;0;0;0;0;0;0;0;0
sharecropper;sharecropp;67308;0;0;0;0;0;0;0;0
sharecroppers;sharecropp;67309;3;0;0;0;0;0;0;0
sharecropping;sharecrop;67310;0;0;0;0;0;0;0;0
sharecrops;sharecrop;67311;0;0;0;0;0;0;0;0
shared;share;67312;290003;0;0,125;0;0;0;0;0
shareholder;sharehold;67313;2303591;0;0;0;0;0;0;0
shareholders;sharehold;67314;4200761;0;0;0;0;0;0;0
shareholding;sharehold;67315;10310;0;0;0;0;0;0;0
shareholdings;sharehold;67316;14583;0;0;0;0;0;0;0
shareowner;shareown;67317;21515;0;0;0;0;0;0;0
shareowners;shareown;67318;31554;0;0;0;0;0;0;0
sharer;sharer;67319;331;0;0;0;0;0;0;0
sharers;sharer;67320;175;0;0;0;0;0;0;0
shares;share;67321;30592679;0;0;0;0;0;0;0
shareware;sharewar;67322;888;0;0,375;0;0;0;0;0
sharewares;sharewar;67323;0;0;0;0;0;0;0;0
sharia;sharia;67324;37;0;0;0;0;0;0;0
sharias;sharia;67325;0;0;0;0;0;0;0;0
sharing;share;67326;486027;0;0;0;0;0;0;0
shark;shark;67327;950;0;0;0;0;0;0;0
sharks;shark;67328;98;0;0;0;0;0;0;0
sharkskin;sharkskin;67329;4;0;0;0;0;0;0;0
sharkskins;sharkskin;67330;0;0;0;0;0;0;0;0
sharp;sharp;67331;44205;0;0,125;0;0;0;0;0
sharped;sharp;67332;0;0;0;0;0;0;0;0
sharpen;sharpen;67333;1506;0;0;0;0;0;0;0
sharpened;sharpen;67334;702;0;0;0;0;0;0;0
sharpener;sharpen;67335;90;0;0;0;0;0;0;0
sharpeners;sharpen;67336;228;0;0;0;0;0;0;0
sharpening;sharpen;67337;565;0;0;0;0;0;0;0
sharpens;sharpen;67338;76;0;0;0;0;0;0;0
sharper;sharper;67339;1424;0;0;0;0;0;0;0
sharpers;sharper;67340;0;0;0;0;0;0;0;0
sharpest;sharpest;67341;298;0;0;0;0;0;0;0
sharpie;sharpi;67342;99;0;0;0;0;0;0;0
sharpies;sharpi;67343;0;0;0;0;0;0;0;0
sharping;sharp;67344;0;0;0;0;0;0;0;0
sharply;sharpli;67345;35623;0,5;0;0;0;0;0;0
sharpness;sharp;67346;201;0,125;0;0;0;0;0;0
sharpnesses;sharp;67347;0;0;0;0;0;0;0;0
sharps;sharp;67348;3457;0;0;0;0;0;0;0
sharpshooter;sharpshoot;67349;1274;0;0,125;0;0;0;0;0
sharpshooters;sharpshoot;67350;39;0;0;0;0;0;0;0
sharpshooting;sharpshoot;67351;1;0;0;0;0;0;0;0
sharpshootings;sharpshoot;67352;0;0;0;0;0;0;0;0
sharpy;sharpi;67353;0;0;0;0;0;0;0;0
shat;shat;67354;32;0;0;0;0;0;0;0
shatter;shatter;67355;315;0;0;0;0;0;0;0
shattered;shatter;67356;238;0,5;0;0;0;0;0;0
shattering;shatter;67357;136;0;0;0;0;0;0;0
shatterproof;shatterproof;67358;20;0,25;0;0;0;0;0;0
shatters;shatter;67359;45;0;0;0;0;0;0;0
shave;shave;67360;1386;0;0;0;0;0;0;0
shaved;shave;67361;142;0;0;0;0;0;0;0
shaven;shaven;67362;25;0;0;0;0;0;0;0
shaver;shaver;67363;994;0;0;0;0;0;0;0
shavers;shaver;67364;1138;0;0;0;0;0;0;0
shaves;shave;67365;22;0;0;0;0;0;0;0
shaving;shave;67366;5626;0;0;0;0;0;0;0
shavings;shave;67367;696;0;0;0;0;0;0;0
shawl;shawl;67368;17;0;0;0;0;0;0;0
shawls;shawl;67369;31;0;0;0;0;0;0;0
shay;shay;67370;630;0;0;0;0;0;0;0
shays;shay;67371;0;0;0;0;0;0;0;0
she;she;67372;552241;0;0;0;0;0;0;0
sheaf;sheaf;67373;1;0;0;0;0;0;0;0
shear;shear;67374;5602;0;0;0;0;0;0;0
sheared;shear;67375;1245;0;0;0;0;0;0;0
shearer;shearer;67376;690;0;0;0;0;0;0;0
shearers;shearer;67377;139;0;0;0;0;0;0;0
shearing;shear;67378;2075;0;0;0;0;0;0;0
shears;shear;67379;1652;0;0;0;0;0;0;0
sheath;sheath;67380;3497;0;0,125;0;0;0;0;0
sheathe;sheath;67381;2;0;0;0;0;0;0;0
sheathed;sheath;67382;197;0;0;0;0;0;0;0
sheathes;sheath;67383;3;0;0;0;0;0;0;0
sheathing;sheath;67384;1262;0;0;0;0;0;0;0
sheathings;sheath;67385;9;0;0;0;0;0;0;0
sheaths;sheath;67386;1003;0;0;0;0;0;0;0
sheave;sheav;67387;128;0;0;0;0;0;0;0
sheaved;sheav;67388;0;0;0;0;0;0;0;0
sheaves;sheav;67389;208;0;0;0;0;0;0;0
sheaving;sheav;67390;0;0;0;0;0;0;0;0
shebang;shebang;67391;0;0;0;0;0;0;0;0
shebangs;shebang;67392;0;0;0;0;0;0;0;0
shed;shed;67393;3526;0;0;0;0;0;0;0
shedding;shed;67394;1820;0;0;0;0;0;0;0
sheds;shed;67395;1135;0;0;0;0;0;0;0
sheen;sheen;67396;650;0;0;0;0;0;0;0
sheenier;sheenier;67397;0;0;0;0;0;0;0;0
sheeniest;sheeniest;67398;0;0;0;0;0;0;0;0
sheens;sheen;67399;22;0;0;0;0;0;0;0
sheeny;sheeni;67400;0;0,5;0;0;0;0;0;0
sheep;sheep;67401;2604;0;0;0;0;0;0;0
sheepdog;sheepdog;67402;20;0;0;0;0;0;0;0
sheepdogs;sheepdog;67403;0;0;0;0;0;0;0;0
sheepfold;sheepfold;67404;2;0;0;0;0;0;0;0
sheepfolds;sheepfold;67405;0;0;0;0;0;0;0;0
sheepherder;sheepherd;67406;1;0;0;0;0;0;0;0
sheepherders;sheepherd;67407;0;0;0;0;0;0;0;0
sheepish;sheepish;67408;5;0,25;0,5;0;0;0;0;0
sheepishly;sheepishli;67409;0;0;0,25;0;0;0;0;0
sheepishness;sheepish;67410;0;0,5;0,125;0;0;0;0;0
sheepishnesses;sheepish;67411;0;0;0;0;0;0;0;0
sheepskin;sheepskin;67412;965;0;0;0;0;0;0;0
sheepskins;sheepskin;67413;0;0;0;0;0;0;0;0
sheer;sheer;67414;2538;0;0,625;0;0;0;0;0
sheered;sheer;67415;1;0;0;0;0;0;0;0
sheerer;sheerer;67416;4;0;0;0;0;0;0;0
sheerest;sheerest;67417;0;0;0;0;0;0;0;0
sheering;sheer;67418;12;0;0;0;0;0;0;0
sheerness;sheer;67419;3;0;0;0;0;0;0;0
sheernesses;sheer;67420;0;0;0;0;0;0;0;0
sheers;sheer;67421;76;0;0;0;0;0;0;0
sheet;sheet;67422;3198419;0;0;0;0;0;0;0
sheeted;sheet;67423;640;0;0;0;0;0;0;0
sheetfed;sheetf;67424;283;0;0;0;0;0;0;0
sheeting;sheet;67425;3047;0;0;0;0;0;0;0
sheetings;sheet;67426;50;0;0;0;0;0;0;0
sheetlike;sheetlik;67427;46;0,125;0;0;0;0;0;0
sheetmetal;sheetmet;67428;214;0;0;0;0;0;0;0
sheetrock;sheetrock;67429;1629;0;0,375;0;0;0;0;0
sheets;sheet;67430;1662993;0;0;0;0;0;0;0
sheik;sheik;67431;111;0;0;0;0;0;0;0
sheikdom;sheikdom;67432;0;0;0;0;0;0;0;0
sheikdoms;sheikdom;67433;0;0;0;0;0;0;0;0
sheikh;sheikh;67434;454;0;0;0;0;0;0;0
sheikhdom;sheikhdom;67435;0;0;0;0;0;0;0;0
sheikhdoms;sheikhdom;67436;0;0;0;0;0;0;0;0
sheikhs;sheikh;67437;0;0;0;0;0;0;0;0
sheiks;sheik;67438;0;0;0;0;0;0;0;0
shekel;shekel;67439;2312;0;0;0;0;0;0;0
shekels;shekel;67440;1675;0;0;0;0;0;0;0
shelf;shelf;67441;204724;0;0;0;0;0;0;0
shell;shell;67442;475065;0;0;0;0;0;0;0
shellac;shellac;67443;32;0;0;0;0;0;0;0
shellack;shellack;67444;0;0;0;0;0;0;0;0
shellacked;shellack;67445;0;0;0;0;0;0;0;0
shellacking;shellack;67446;0;0;0;0;0;0;0;0
shellackings;shellack;67447;0;0;0;0;0;0;0;0
shellacks;shellack;67448;0;0;0;0;0;0;0;0
shellacs;shellac;67449;5;0;0;0;0;0;0;0
shelled;shell;67450;537;0,25;0;0;0;0;0;0
shellfire;shellfir;67451;0;0;0,125;0;0;0;0;0
shellfires;shellfir;67452;0;0;0;0;0;0;0;0
shellfish;shellfish;67453;2968;0;0;0;0;0;0;0
shellfishes;shellfish;67454;6;0;0;0;0;0;0;0
shelling;shell;67455;649;0;0;0;0;0;0;0
shells;shell;67456;4900;0;0;0;0;0;0;0
shelter;shelter;67457;8985;0,25;0,125;0;0;0;0;0
sheltered;shelter;67458;1961;0,875;0,125;0;0;0;0;0
sheltering;shelter;67459;186;0;0;0;0;0;0;0
shelters;shelter;67460;4606;0;0;0;0;0;0;0
shelve;shelv;67461;183;0;0;0;0;0;0;0
shelved;shelv;67462;188;0;0;0;0;0;0;0
shelves;shelv;67463;7203;0;0;0;0;0;0;0
shelving;shelv;67464;4709;0;0;0;0;0;0;0
shelvings;shelv;67465;1;0;0;0;0;0;0;0
shenanigan;shenanigan;67466;0;0,875;0;0;0;0;0;0
shenanigans;shenanigan;67467;1;0;0;0;0;0;0;0
shepherd;shepherd;67468;1934;0;0;0;0;0;0;0
shepherded;shepherd;67469;44;0;0;0;0;0;0;0
shepherdess;shepherdess;67470;0;0;0;0;0;0;0;0
shepherdesses;shepherdess;67471;0;0;0;0;0;0;0;0
shepherding;shepherd;67472;30;0;0;0;0;0;0;0
shepherds;shepherd;67473;47;0;0;0;0;0;0;0
sherbert;sherbert;67474;4;0;0;0;0;0;0;0
sherberts;sherbert;67475;1;0;0;0;0;0;0;0
sherbet;sherbet;67476;52;0;0;0;0;0;0;0
sherbets;sherbet;67477;37;0;0;0;0;0;0;0
sherd;sherd;67478;0;0;0;0;0;0;0;0
sherds;sherd;67479;0;0;0;0;0;0;0;0
sheriff;sheriff;67480;4298;0;0;0;0;0;0;0
sheriffs;sheriff;67481;169;0;0;0;0;0;0;0
sherries;sherri;67482;50;0;0;0;0;0;0;0
sherry;sherri;67483;4245;0;0;0;0;0;0;0
shes;she;67484;10;0;0;0;0;0;0;0
shew;shew;67485;14;0;0,5;0;0;0;0;0
shewed;shew;67486;0;0;0;0;0;0;0;0
shewing;shew;67487;0;0;0;0;0;0;0;0
shewn;shewn;67488;4;0;0;0;0;0;0;0
shews;shew;67489;0;0;0;0;0;0;0;0
shh;shh;67490;1567;0;0;0;0;0;0;0
shiatsu;shiatsu;67491;4;0;0;0;0;0;0;0
shiatsus;shiatsu;67492;0;0;0;0;0;0;0;0
shibboleth;shibboleth;67493;1;0;0;0;0;0;0;0
shibboleths;shibboleth;67494;0;0;0;0;0;0;0;0
shied;shi;67495;43;0;0;0;0;0;0;0
shield;shield;67496;10873;0;0;0;0;0;0;0
shielded;shield;67497;2281;0,625;0;0;0;0;0;0
shielding;shield;67498;3971;0;0;0;0;0;0;0
shields;shield;67499;4765;0;0;0;0;0;0;0
shier;shier;67500;166;0;0;0;0;0;0;0
shies;shi;67501;6;0;0;0;0;0;0;0
shiest;shiest;67502;0;0;0;0;0;0;0;0
shift;shift;67503;300993;0;0;0;0;0;0;0
shifted;shift;67504;44059;0;0;0;0;0;0;0
shiftier;shiftier;67505;0;0;0;0;0;0;0;0
shiftiest;shiftiest;67506;0;0;0;0;0;0;0;0
shiftily;shiftili;67507;0;0;0,125;0;0;0;0;0
shiftiness;shifti;67508;0;0,75;0,125;0;0;0;0;0
shiftinesses;shifti;67509;0;0;0;0;0;0;0;0
shifting;shift;67510;40298;0;0;0;0;0;0;0
shiftless;shiftless;67511;0;0,5;0,25;0;0;0;0;0
shiftlessly;shiftlessli;67512;0;0;0;0;0;0;0;0
shiftlessness;shiftless;67513;0;0;0,375;0;0;0;0;0
shiftlessnesses;shiftless;67514;0;0;0;0;0;0;0;0
shifts;shift;67515;84961;0;0;0;0;0;0;0
shifty;shifti;67516;17;0;0;0;0;0;0;0
shill;shill;67517;155;0;0;0;0;0;0;0
shillalah;shillalah;67518;0;0;0;0;0;0;0;0
shillalahs;shillalah;67519;0;0;0;0;0;0;0;0
shilled;shill;67520;0;0;0;0;0;0;0;0
shillelagh;shillelagh;67521;31;0;0;0;0;0;0;0
shillelaghs;shillelagh;67522;0;0;0;0;0;0;0;0
shilling;shill;67523;186;0;0;0;0;0;0;0
shillings;shill;67524;105;0;0;0;0;0;0;0
shills;shill;67525;0;0;0;0;0;0;0;0
shim;shim;67526;274;0;0;0;0;0;0;0
shimmed;shim;67527;8;0;0;0;0;0;0;0
shimmer;shimmer;67528;152;0,125;0;0;0;0;0;0
shimmered;shimmer;67529;0;0;0;0;0;0;0;0
shimmering;shimmer;67530;42;0;0;0;0;0;0;0
shimmers;shimmer;67531;4;0;0;0;0;0;0;0
shimmery;shimmeri;67532;1;0;0,375;0;0;0;0;0
shimmied;shimmi;67533;0;0;0;0;0;0;0;0
shimmies;shimmi;67534;0;0;0;0;0;0;0;0
shimming;shim;67535;3;0;0;0;0;0;0;0
